from_date,title,count
1996-04-08,Senior Staff,25
1996-04-08,Staff,10
1996-04-08,Technique Leader,3
1996-04-09,Assistant Engineer,5
1996-04-09,Engineer,15
1996-04-09,Senior Engineer,19
1996-04-09,Senior Staff,18
1996-04-09,Staff,5
1996-04-09,Technique Leader,4
1996-04-10,Engineer,9
1996-04-10,Senior Engineer,20
1996-04-10,Senior Staff,32
1996-04-10,Staff,18
1996-04-10,Technique Leader,5
1996-04-11,Assistant Engineer,1
1996-04-11,Engineer,8
1996-04-11,Senior Engineer,29
1996-04-11,Senior Staff,19
1996-04-11,Staff,11
1996-04-11,Technique Leader,3
1996-04-12,Assistant Engineer,1
1996-04-12,Engineer,11
1996-04-12,Senior Engineer,20
1996-04-12,Senior Staff,28
1996-04-12,Staff,16
1996-04-12,Technique Leader,1
1996-04-13,Assistant Engineer,1
1996-04-13,Engineer,13
1996-04-13,Senior Engineer,25
1996-04-13,Senior Staff,25
1996-04-13,Staff,9
1996-04-13,Technique Leader,5
1996-04-14,Engineer,12
1996-04-14,Senior Engineer,20
1996-04-14,Senior Staff,24
1996-04-14,Staff,15
1996-04-14,Technique Leader,3
1996-04-15,Assistant Engineer,1
1996-04-15,Engineer,8
1996-04-15,Senior Engineer,23
1996-04-15,Senior Staff,22
1996-04-15,Staff,19
1996-04-15,Technique Leader,4
1996-04-16,Assistant Engineer,2
1996-04-16,Engineer,16
1996-04-16,Senior Engineer,25
1996-04-16,Senior Staff,28
1996-04-16,Staff,11
1996-04-17,Assistant Engineer,1
1996-04-17,Engineer,17
1996-04-17,Senior Engineer,24
1996-04-17,Senior Staff,25
1996-04-17,Staff,18
1996-04-17,Technique Leader,4
1996-04-18,Assistant Engineer,2
1996-04-18,Engineer,14
1996-04-18,Senior Engineer,25
1996-04-18,Senior Staff,25
1996-04-18,Staff,9
1996-04-18,Technique Leader,4
1996-04-19,Assistant Engineer,7
1996-04-19,Engineer,20
1996-04-19,Senior Engineer,31
1996-04-19,Senior Staff,33
1996-04-19,Staff,10
1996-04-19,Technique Leader,3
1996-04-20,Assistant Engineer,5
1996-04-20,Engineer,15
1996-04-20,Senior Engineer,23
1996-04-20,Senior Staff,23
1996-04-20,Staff,12
1996-04-20,Technique Leader,3
1996-04-21,Assistant Engineer,1
1996-04-21,Engineer,10
1996-04-21,Senior Engineer,24
1996-04-21,Senior Staff,26
1996-04-21,Staff,10
1996-04-21,Technique Leader,1
1996-04-22,Assistant Engineer,2
1996-04-22,Engineer,14
1996-04-22,Senior Engineer,18
1996-04-22,Senior Staff,18
1996-04-22,Staff,13
1996-04-22,Technique Leader,2
1996-04-23,Assistant Engineer,1
1996-04-23,Engineer,15
1996-04-23,Senior Engineer,21
1996-04-23,Senior Staff,19
1996-04-23,Staff,11
1996-04-23,Technique Leader,1
1996-04-24,Engineer,6
1996-04-24,Senior Engineer,24
1996-04-24,Senior Staff,22
1996-04-24,Staff,12
1996-04-24,Technique Leader,2
1996-04-25,Assistant Engineer,1
1996-04-25,Engineer,16
1996-04-25,Senior Engineer,22
1996-04-25,Senior Staff,12
1996-04-25,Staff,18
1996-04-25,Technique Leader,4
1996-04-26,Assistant Engineer,1
1996-04-26,Engineer,14
1996-04-26,Senior Engineer,19
1996-04-26,Senior Staff,25
1996-04-26,Staff,13
1996-04-26,Technique Leader,6
1996-04-27,Assistant Engineer,1
1996-04-27,Engineer,20
1996-04-27,Senior Engineer,32
1996-04-27,Senior Staff,19
1996-04-27,Staff,10
1996-04-27,Technique Leader,3
1996-04-28,Assistant Engineer,7
1996-04-28,Engineer,9
1996-04-28,Senior Engineer,28
1996-04-28,Senior Staff,28
1996-04-28,Staff,8
1996-04-28,Technique Leader,4
1996-04-29,Assistant Engineer,1
1996-04-29,Engineer,17
1996-04-29,Senior Engineer,21
1996-04-29,Senior Staff,18
1996-04-29,Staff,12
1996-04-29,Technique Leader,1
1996-04-30,Assistant Engineer,4
1996-04-30,Engineer,20
1996-04-30,Senior Engineer,13
1996-04-30,Senior Staff,31
1996-04-30,Staff,8
1996-04-30,Technique Leader,3
1996-05-01,Assistant Engineer,1
1996-05-01,Engineer,10
1996-05-01,Senior Engineer,17
1996-05-01,Senior Staff,20
1996-05-01,Staff,12
1996-05-01,Technique Leader,3
1996-05-02,Assistant Engineer,1
1996-05-02,Engineer,17
1996-05-02,Senior Engineer,19
1996-05-02,Senior Staff,20
1996-05-02,Staff,9
1996-05-02,Technique Leader,1
1996-05-03,Assistant Engineer,1
1996-05-03,Engineer,14
1996-05-03,Senior Engineer,20
1996-05-03,Senior Staff,23
1996-05-03,Staff,19
1996-05-03,Technique Leader,4
1996-05-04,Assistant Engineer,1
1996-05-04,Engineer,17
1996-05-04,Senior Engineer,27
1996-05-04,Senior Staff,22
1996-05-04,Staff,16
1996-05-04,Technique Leader,2
1996-05-05,Assistant Engineer,2
1996-05-05,Engineer,12
1996-05-05,Senior Engineer,22
1996-05-05,Senior Staff,21
1996-05-05,Staff,12
1996-05-05,Technique Leader,1
1996-05-06,Engineer,22
1996-05-06,Senior Engineer,29
1996-05-06,Senior Staff,23
1996-05-06,Staff,13
1996-05-07,Engineer,13
1996-05-07,Senior Engineer,15
1996-05-07,Senior Staff,20
1996-05-07,Staff,16
1996-05-07,Technique Leader,2
1996-05-08,Assistant Engineer,1
1996-05-08,Engineer,15
1996-05-08,Senior Engineer,25
1996-05-08,Senior Staff,27
1996-05-08,Staff,15
1996-05-08,Technique Leader,2
1996-05-09,Assistant Engineer,2
1996-05-09,Engineer,22
1996-05-09,Senior Engineer,16
1996-05-09,Senior Staff,32
1996-05-09,Staff,7
1996-05-09,Technique Leader,3
1996-05-10,Assistant Engineer,2
1996-05-10,Engineer,20
1996-05-10,Senior Engineer,29
1996-05-10,Senior Staff,25
1996-05-10,Staff,16
1996-05-10,Technique Leader,3
1996-05-11,Assistant Engineer,2
1996-05-11,Engineer,20
1996-05-11,Senior Engineer,28
1996-05-11,Senior Staff,24
1996-05-11,Staff,9
1996-05-11,Technique Leader,2
1996-05-12,Assistant Engineer,2
1996-05-12,Engineer,9
1996-05-12,Senior Engineer,23
1996-05-12,Senior Staff,28
1996-05-12,Staff,15
1996-05-12,Technique Leader,5
1996-05-13,Assistant Engineer,2
1996-05-13,Engineer,20
1996-05-13,Senior Engineer,16
1996-05-13,Senior Staff,22
1996-05-13,Staff,19
1996-05-13,Technique Leader,4
1996-05-14,Assistant Engineer,2
1996-05-14,Engineer,14
1996-05-14,Senior Engineer,27
1996-05-14,Senior Staff,27
1996-05-14,Staff,13
1996-05-14,Technique Leader,1
1996-05-15,Assistant Engineer,4
1996-05-15,Engineer,17
1996-05-15,Senior Engineer,24
1996-05-15,Senior Staff,25
1996-05-15,Staff,13
1996-05-15,Technique Leader,1
1996-05-16,Assistant Engineer,1
1996-05-16,Engineer,12
1996-05-16,Senior Engineer,23
1996-05-16,Senior Staff,21
1996-05-16,Staff,20
1996-05-16,Technique Leader,5
1996-05-17,Engineer,20
1996-05-17,Senior Engineer,21
1996-05-17,Senior Staff,23
1996-05-17,Staff,10
1996-05-17,Technique Leader,1
1996-05-18,Assistant Engineer,5
1996-05-18,Engineer,12
1996-05-18,Senior Engineer,18
1996-05-18,Senior Staff,21
1996-05-18,Staff,16
1996-05-18,Technique Leader,6
1996-05-19,Assistant Engineer,1
1996-05-19,Engineer,17
1996-05-19,Senior Engineer,31
1996-05-19,Senior Staff,20
1996-05-19,Staff,13
1996-05-20,Engineer,10
1996-05-20,Senior Engineer,32
1996-05-20,Senior Staff,27
1996-05-20,Staff,11
1996-05-20,Technique Leader,3
1996-05-21,Engineer,14
1996-05-21,Senior Engineer,23
1996-05-21,Senior Staff,25
1996-05-21,Staff,20
1996-05-21,Technique Leader,6
1996-05-22,Engineer,11
1996-05-22,Senior Engineer,18
1996-05-22,Senior Staff,17
1996-05-22,Staff,15
1996-05-22,Technique Leader,2
1996-05-23,Assistant Engineer,1
1996-05-23,Engineer,8
1996-05-23,Senior Engineer,33
1996-05-23,Senior Staff,20
1996-05-23,Staff,13
1996-05-23,Technique Leader,3
1996-05-24,Assistant Engineer,1
1996-05-24,Engineer,10
1996-05-24,Senior Engineer,22
1996-05-24,Senior Staff,22
1996-05-24,Staff,15
1996-05-24,Technique Leader,1
1996-05-25,Engineer,14
1996-05-25,Senior Engineer,20
1996-05-25,Senior Staff,21
1996-05-25,Staff,8
1996-05-25,Technique Leader,1
1996-05-26,Assistant Engineer,1
1996-05-26,Engineer,11
1996-05-26,Senior Engineer,21
1996-05-26,Senior Staff,27
1996-05-26,Staff,15
1996-05-26,Technique Leader,2
1996-05-27,Assistant Engineer,1
1996-05-27,Engineer,16
1996-05-27,Senior Engineer,22
1996-05-27,Senior Staff,21
1996-05-27,Staff,16
1996-05-27,Technique Leader,1
1996-05-28,Assistant Engineer,1
1996-05-28,Engineer,9
1996-05-28,Senior Engineer,23
1996-05-28,Senior Staff,17
1996-05-28,Staff,19
1996-05-28,Technique Leader,2
1996-05-29,Engineer,14
1996-05-29,Senior Engineer,12
1996-05-29,Senior Staff,13
1996-05-29,Staff,8
1996-05-29,Technique Leader,1
1996-05-30,Assistant Engineer,4
1996-05-30,Engineer,21
1996-05-30,Senior Engineer,24
1996-05-30,Senior Staff,33
1996-05-30,Staff,12
1996-05-30,Technique Leader,1
1996-05-31,Assistant Engineer,2
1996-05-31,Engineer,7
1996-05-31,Senior Engineer,18
1996-05-31,Senior Staff,16
1996-05-31,Staff,15
1996-05-31,Technique Leader,5
1996-06-01,Assistant Engineer,1
1996-06-01,Engineer,9
1996-06-01,Senior Engineer,32
1996-06-01,Senior Staff,17
1996-06-01,Staff,14
1996-06-01,Technique Leader,5
1996-06-02,Assistant Engineer,2
1996-06-02,Engineer,18
1996-06-02,Senior Engineer,23
1996-06-02,Senior Staff,25
1996-06-02,Staff,14
1996-06-02,Technique Leader,3
1996-06-03,Assistant Engineer,1
1996-06-03,Engineer,13
1996-06-03,Senior Engineer,21
1996-06-03,Senior Staff,26
1996-06-03,Staff,14
1996-06-03,Technique Leader,3
1996-06-04,Assistant Engineer,5
1996-06-04,Engineer,8
1996-06-04,Senior Engineer,29
1996-06-04,Senior Staff,17
1996-06-04,Staff,8
1996-06-04,Technique Leader,3
1996-06-05,Assistant Engineer,2
1996-06-05,Engineer,13
1996-06-05,Senior Engineer,21
1996-06-05,Senior Staff,27
1996-06-05,Staff,13
1996-06-05,Technique Leader,4
1996-06-06,Assistant Engineer,1
1996-06-06,Engineer,15
1996-06-06,Senior Engineer,19
1996-06-06,Senior Staff,19
1996-06-06,Staff,14
1996-06-06,Technique Leader,2
1996-06-07,Assistant Engineer,1
1996-06-07,Engineer,11
1996-06-07,Senior Engineer,18
1996-06-07,Senior Staff,29
1996-06-07,Staff,8
1996-06-07,Technique Leader,4
1996-06-08,Assistant Engineer,2
1996-06-08,Engineer,14
1996-06-08,Senior Engineer,26
1996-06-08,Senior Staff,16
1996-06-08,Staff,5
1996-06-08,Technique Leader,3
1996-06-09,Engineer,10
1996-06-09,Senior Engineer,30
1996-06-09,Senior Staff,28
1996-06-09,Staff,15
1996-06-09,Technique Leader,2
1996-06-10,Assistant Engineer,4
1996-06-10,Engineer,22
1996-06-10,Senior Engineer,17
1996-06-10,Senior Staff,20
1996-06-10,Staff,10
1996-06-10,Technique Leader,4
1996-06-11,Assistant Engineer,1
1996-06-11,Engineer,10
1996-06-11,Senior Engineer,21
1996-06-11,Senior Staff,20
1996-06-11,Staff,12
1996-06-11,Technique Leader,1
1996-06-12,Assistant Engineer,3
1996-06-12,Engineer,12
1996-06-12,Senior Engineer,24
1996-06-12,Senior Staff,20
1996-06-12,Staff,10
1996-06-12,Technique Leader,4
1996-06-13,Assistant Engineer,2
1996-06-13,Engineer,16
1996-06-13,Senior Engineer,23
1996-06-13,Senior Staff,20
1996-06-13,Staff,15
1996-06-13,Technique Leader,3
1996-06-14,Assistant Engineer,1
1996-06-14,Engineer,17
1996-06-14,Senior Engineer,33
1996-06-14,Senior Staff,22
1996-06-14,Staff,8
1996-06-14,Technique Leader,6
1996-06-15,Assistant Engineer,2
1996-06-15,Engineer,20
1996-06-15,Senior Engineer,25
1996-06-15,Senior Staff,19
1996-06-15,Staff,7
1996-06-15,Technique Leader,4
1996-06-16,Assistant Engineer,2
1996-06-16,Engineer,18
1996-06-16,Senior Engineer,19
1996-06-16,Senior Staff,19
1996-06-16,Staff,18
1996-06-16,Technique Leader,3
1996-06-17,Engineer,14
1996-06-17,Senior Engineer,23
1996-06-17,Senior Staff,24
1996-06-17,Staff,12
1996-06-17,Technique Leader,3
1996-06-18,Assistant Engineer,2
1996-06-18,Engineer,15
1996-06-18,Senior Engineer,18
1996-06-18,Senior Staff,22
1996-06-18,Staff,16
1996-06-19,Assistant Engineer,3
1996-06-19,Engineer,10
1996-06-19,Senior Engineer,26
1996-06-19,Senior Staff,19
1996-06-19,Staff,17
1996-06-19,Technique Leader,3
1996-06-20,Engineer,7
1996-06-20,Senior Engineer,21
1996-06-20,Senior Staff,12
1996-06-20,Staff,15
1996-06-20,Technique Leader,3
1996-06-21,Assistant Engineer,3
1996-06-21,Engineer,19
1996-06-21,Senior Engineer,16
1996-06-21,Senior Staff,21
1996-06-21,Staff,14
1996-06-21,Technique Leader,4
1996-06-22,Assistant Engineer,1
1996-06-22,Engineer,13
1996-06-22,Senior Engineer,22
1996-06-22,Senior Staff,28
1996-06-22,Staff,13
1996-06-22,Technique Leader,2
1996-06-23,Assistant Engineer,1
1996-06-23,Engineer,12
1996-06-23,Senior Engineer,28
1996-06-23,Senior Staff,24
1996-06-23,Staff,15
1996-06-23,Technique Leader,2
1996-06-24,Engineer,7
1996-06-24,Senior Engineer,18
1996-06-24,Senior Staff,24
1996-06-24,Staff,16
1996-06-24,Technique Leader,3
1996-06-25,Engineer,15
1996-06-25,Senior Engineer,17
1996-06-25,Senior Staff,22
1996-06-25,Staff,16
1996-06-26,Assistant Engineer,3
1996-06-26,Engineer,18
1996-06-26,Senior Engineer,24
1996-06-26,Senior Staff,17
1996-06-26,Staff,10
1996-06-26,Technique Leader,4
1996-06-27,Assistant Engineer,2
1996-06-27,Engineer,13
1996-06-27,Senior Engineer,22
1996-06-27,Senior Staff,18
1996-06-27,Staff,20
1996-06-27,Technique Leader,5
1996-06-28,Engineer,22
1996-06-28,Senior Engineer,22
1996-06-28,Senior Staff,23
1996-06-28,Staff,15
1996-06-28,Technique Leader,2
1996-06-29,Assistant Engineer,1
1996-06-29,Engineer,22
1996-06-29,Senior Engineer,25
1996-06-29,Senior Staff,20
1996-06-29,Staff,17
1996-06-30,Assistant Engineer,2
1996-06-30,Engineer,10
1996-06-30,Senior Engineer,20
1996-06-30,Senior Staff,26
1996-06-30,Staff,7
1996-06-30,Technique Leader,2
1996-07-01,Assistant Engineer,4
1996-07-01,Engineer,17
1996-07-01,Senior Engineer,11
1996-07-01,Senior Staff,24
1996-07-01,Staff,12
1996-07-01,Technique Leader,3
1996-07-02,Assistant Engineer,2
1996-07-02,Engineer,11
1996-07-02,Senior Engineer,18
1996-07-02,Senior Staff,14
1996-07-02,Staff,20
1996-07-02,Technique Leader,1
1996-07-03,Assistant Engineer,2
1996-07-03,Engineer,23
1996-07-03,Senior Engineer,22
1996-07-03,Senior Staff,24
1996-07-03,Staff,18
1996-07-03,Technique Leader,3
1996-07-04,Assistant Engineer,4
1996-07-04,Engineer,16
1996-07-04,Senior Engineer,22
1996-07-04,Senior Staff,27
1996-07-04,Staff,10
1996-07-04,Technique Leader,4
1996-07-05,Assistant Engineer,2
1996-07-05,Engineer,21
1996-07-05,Senior Engineer,13
1996-07-05,Senior Staff,21
1996-07-05,Staff,22
1996-07-05,Technique Leader,7
1996-07-06,Assistant Engineer,3
1996-07-06,Engineer,21
1996-07-06,Senior Engineer,22
1996-07-06,Senior Staff,23
1996-07-06,Staff,5
1996-07-06,Technique Leader,5
1996-07-07,Assistant Engineer,2
1996-07-07,Engineer,18
1996-07-07,Senior Engineer,19
1996-07-07,Senior Staff,21
1996-07-07,Staff,12
1996-07-07,Technique Leader,3
1996-07-08,Assistant Engineer,3
1996-07-08,Engineer,12
1996-07-08,Senior Engineer,22
1996-07-08,Senior Staff,23
1996-07-08,Staff,13
1996-07-08,Technique Leader,2
1996-07-09,Assistant Engineer,1
1996-07-09,Engineer,13
1996-07-09,Senior Engineer,24
1996-07-09,Senior Staff,24
1996-07-09,Staff,19
1996-07-09,Technique Leader,2
1996-07-10,Engineer,16
1996-07-10,Senior Engineer,19
1996-07-10,Senior Staff,29
1996-07-10,Staff,23
1996-07-10,Technique Leader,1
1996-07-11,Assistant Engineer,1
1996-07-11,Engineer,15
1996-07-11,Senior Engineer,23
1996-07-11,Senior Staff,24
1996-07-11,Staff,15
1996-07-11,Technique Leader,3
1996-07-12,Assistant Engineer,1
1996-07-12,Engineer,13
1996-07-12,Senior Engineer,22
1996-07-12,Senior Staff,25
1996-07-12,Staff,19
1996-07-12,Technique Leader,4
1996-07-13,Assistant Engineer,1
1996-07-13,Engineer,18
1996-07-13,Senior Engineer,25
1996-07-13,Senior Staff,22
1996-07-13,Staff,12
1996-07-13,Technique Leader,3
1996-07-14,Assistant Engineer,1
1996-07-14,Engineer,17
1996-07-14,Senior Engineer,20
1996-07-14,Senior Staff,19
1996-07-14,Staff,10
1996-07-14,Technique Leader,6
1996-07-15,Assistant Engineer,1
1996-07-15,Engineer,18
1996-07-15,Senior Engineer,22
1996-07-15,Senior Staff,19
1996-07-15,Staff,7
1996-07-15,Technique Leader,2
1996-07-16,Assistant Engineer,5
1996-07-16,Engineer,13
1996-07-16,Senior Engineer,19
1996-07-16,Senior Staff,15
1996-07-16,Staff,15
1996-07-16,Technique Leader,2
1996-07-17,Assistant Engineer,3
1996-07-17,Engineer,12
1996-07-17,Senior Engineer,19
1996-07-17,Senior Staff,22
1996-07-17,Staff,16
1996-07-17,Technique Leader,5
1996-07-18,Assistant Engineer,2
1996-07-18,Engineer,15
1996-07-18,Senior Engineer,17
1996-07-18,Senior Staff,20
1996-07-18,Staff,16
1996-07-18,Technique Leader,3
1996-07-19,Assistant Engineer,2
1996-07-19,Engineer,19
1996-07-19,Senior Engineer,20
1996-07-19,Senior Staff,18
1996-07-19,Staff,14
1996-07-20,Engineer,19
1996-07-20,Senior Engineer,18
1996-07-20,Senior Staff,35
1996-07-20,Staff,8
1996-07-20,Technique Leader,3
1996-07-21,Assistant Engineer,3
1996-07-21,Engineer,11
1996-07-21,Senior Engineer,35
1996-07-21,Senior Staff,22
1996-07-21,Staff,9
1996-07-21,Technique Leader,2
1996-07-22,Engineer,13
1996-07-22,Senior Engineer,27
1996-07-22,Senior Staff,29
1996-07-22,Staff,17
1996-07-22,Technique Leader,6
1996-07-23,Assistant Engineer,4
1996-07-23,Engineer,14
1996-07-23,Senior Engineer,26
1996-07-23,Senior Staff,23
1996-07-23,Staff,14
1996-07-23,Technique Leader,2
1996-07-24,Assistant Engineer,1
1996-07-24,Engineer,21
1996-07-24,Senior Engineer,27
1996-07-24,Senior Staff,16
1996-07-24,Staff,10
1996-07-24,Technique Leader,2
1996-07-25,Assistant Engineer,2
1996-07-25,Engineer,15
1996-07-25,Senior Engineer,24
1996-07-25,Senior Staff,24
1996-07-25,Staff,14
1996-07-25,Technique Leader,3
1996-07-26,Assistant Engineer,1
1996-07-26,Engineer,15
1996-07-26,Senior Engineer,19
1996-07-26,Senior Staff,26
1996-07-26,Staff,9
1996-07-26,Technique Leader,1
1996-07-27,Assistant Engineer,1
1996-07-27,Engineer,13
1996-07-27,Senior Engineer,30
1996-07-27,Senior Staff,17
1996-07-27,Staff,11
1996-07-27,Technique Leader,3
1996-07-28,Assistant Engineer,3
1996-07-28,Engineer,17
1996-07-28,Senior Engineer,12
1996-07-28,Senior Staff,26
1996-07-28,Staff,17
1996-07-28,Technique Leader,1
1996-07-29,Assistant Engineer,2
1996-07-29,Engineer,11
1996-07-29,Senior Engineer,19
1996-07-29,Senior Staff,28
1996-07-29,Staff,13
1996-07-29,Technique Leader,2
1996-07-30,Assistant Engineer,4
1996-07-30,Engineer,14
1996-07-30,Senior Engineer,19
1996-07-30,Senior Staff,27
1996-07-30,Staff,14
1996-07-30,Technique Leader,4
1996-07-31,Assistant Engineer,1
1996-07-31,Engineer,22
1996-07-31,Senior Engineer,19
1996-07-31,Senior Staff,26
1996-07-31,Staff,10
1996-07-31,Technique Leader,3
1996-08-01,Assistant Engineer,2
1996-08-01,Engineer,9
1996-08-01,Senior Engineer,30
1996-08-01,Senior Staff,23
1996-08-01,Staff,16
1996-08-01,Technique Leader,5
1996-08-02,Assistant Engineer,3
1996-08-02,Engineer,20
1996-08-02,Senior Engineer,18
1996-08-02,Senior Staff,29
1996-08-02,Staff,18
1996-08-02,Technique Leader,2
1996-08-03,Assistant Engineer,3
1996-08-03,Engineer,23
1996-08-03,Senior Engineer,25
1996-08-03,Senior Staff,30
1996-08-03,Staff,14
1996-08-04,Assistant Engineer,1
1996-08-04,Engineer,21
1996-08-04,Senior Engineer,18
1996-08-04,Senior Staff,15
1996-08-04,Staff,14
1996-08-04,Technique Leader,4
1996-08-05,Assistant Engineer,5
1996-08-05,Engineer,10
1996-08-05,Senior Engineer,20
1996-08-05,Senior Staff,26
1996-08-05,Staff,11
1996-08-05,Technique Leader,4
1996-08-06,Assistant Engineer,3
1996-08-06,Engineer,18
1996-08-06,Senior Engineer,30
1996-08-06,Senior Staff,23
1996-08-06,Staff,17
1996-08-07,Assistant Engineer,4
1996-08-07,Engineer,22
1996-08-07,Senior Engineer,31
1996-08-07,Senior Staff,16
1996-08-07,Staff,18
1996-08-08,Assistant Engineer,3
1996-08-08,Engineer,15
1996-08-08,Senior Engineer,26
1996-08-08,Senior Staff,26
1996-08-08,Staff,9
1996-08-08,Technique Leader,1
1996-08-09,Assistant Engineer,1
1996-08-09,Engineer,14
1996-08-09,Senior Engineer,25
1996-08-09,Senior Staff,24
1996-08-09,Staff,21
1996-08-09,Technique Leader,4
1996-08-10,Assistant Engineer,1
1996-08-10,Engineer,17
1996-08-10,Senior Engineer,14
1996-08-10,Senior Staff,26
1996-08-10,Staff,14
1996-08-10,Technique Leader,4
1996-08-11,Assistant Engineer,3
1996-08-11,Engineer,13
1996-08-11,Senior Engineer,25
1996-08-11,Senior Staff,33
1996-08-11,Staff,17
1996-08-12,Assistant Engineer,2
1996-08-12,Engineer,18
1996-08-12,Senior Engineer,21
1996-08-12,Senior Staff,26
1996-08-12,Staff,17
1996-08-12,Technique Leader,3
1996-08-13,Assistant Engineer,3
1996-08-13,Engineer,21
1996-08-13,Senior Engineer,22
1996-08-13,Senior Staff,23
1996-08-13,Staff,17
1996-08-13,Technique Leader,2
1996-08-14,Assistant Engineer,3
1996-08-14,Engineer,24
1996-08-14,Senior Engineer,19
1996-08-14,Senior Staff,19
1996-08-14,Staff,16
1996-08-14,Technique Leader,3
1996-08-15,Assistant Engineer,3
1996-08-15,Engineer,18
1996-08-15,Senior Engineer,21
1996-08-15,Senior Staff,22
1996-08-15,Staff,16
1996-08-15,Technique Leader,3
1996-08-16,Assistant Engineer,1
1996-08-16,Engineer,20
1996-08-16,Senior Engineer,21
1996-08-16,Senior Staff,14
1996-08-16,Staff,15
1996-08-16,Technique Leader,7
1996-08-17,Engineer,18
1996-08-17,Senior Engineer,18
1996-08-17,Senior Staff,24
1996-08-17,Staff,16
1996-08-17,Technique Leader,6
1996-08-18,Assistant Engineer,3
1996-08-18,Engineer,17
1996-08-18,Senior Engineer,22
1996-08-18,Senior Staff,30
1996-08-18,Staff,16
1996-08-18,Technique Leader,1
1996-08-19,Assistant Engineer,1
1996-08-19,Engineer,21
1996-08-19,Senior Engineer,23
1996-08-19,Senior Staff,20
1996-08-19,Staff,9
1996-08-19,Technique Leader,4
1996-08-20,Assistant Engineer,2
1996-08-20,Engineer,16
1996-08-20,Senior Engineer,20
1996-08-20,Senior Staff,16
1996-08-20,Staff,15
1996-08-20,Technique Leader,3
1996-08-21,Assistant Engineer,3
1996-08-21,Engineer,16
1996-08-21,Senior Engineer,21
1996-08-21,Senior Staff,28
1996-08-21,Staff,21
1996-08-21,Technique Leader,2
1996-08-22,Assistant Engineer,2
1996-08-22,Engineer,15
1996-08-22,Senior Engineer,27
